Date,runoff
2016-09-03,0.0
2016-09-04,0.0
2016-09-05,0.0
2016-09-06,0.0
2016-09-07,0.0
2016-09-08,0.0
2016-09-09,0.0
2016-09-10,0.0
2016-09-11,0.0
2016-09-12,0.0
2016-09-13,0.0
2016-09-14,0.0
2016-09-15,0.0
2016-09-16,0.0
2016-09-17,0.0
2016-09-18,0.0
2016-09-19,0.0
2016-09-20,0.0
2016-09-21,0.0
2016-09-22,0.0
2016-09-23,0.0
2016-09-24,0.0
2016-09-25,0.0
2016-09-26,0.0
2016-09-27,0.0
2016-09-28,0.0
2016-09-29,0.0
2016-09-30,0.0
2016-10-01,0.0
2016-10-02,0.0
2016-10-03,0.0
2016-10-04,0.0
2016-10-05,0.0
2016-10-06,0.0
2016-10-07,0.0
2016-10-08,0.0
2016-10-09,0.0
2016-10-10,0.0
2016-10-11,0.0
2016-10-12,0.0
2016-10-13,0.0
2016-10-14,0.531795301677777
2016-10-15,3.2894837863151865
2016-10-16,7.72113443252064
2016-10-17,1.487718175780203
2016-10-18,0.4210925024099298
2016-10-19,0.1447908877203451
2016-10-20,0.0669925714109951
2016-10-21,0.0466444612487494
2016-10-22,0.043686720281327
2016-10-23,0.0380057099621579
2016-10-24,15.819946213219838
2016-10-25,5.341133831941041
2016-10-26,3.896344197283264
2016-10-27,28.727645111683625
2016-10-28,6.4561669671171735
2016-10-29,24.62543204864382
2016-10-30,57.628389614554926
2016-10-31,21.59878983486624
2016-11-01,20.38736481480684
2016-11-02,4.528912660699612
2016-11-03,1.7012013780217174
2016-11-04,0.8551917276264273
2016-11-05,0.8255530758165617
2016-11-06,4.54178455067261
2016-11-07,1.2089746250167763
2016-11-08,0.7402544448462788
2016-11-09,0.5296346141744545
2016-11-10,0.3994207354647086
2016-11-11,0.3532530585595128
2016-11-12,2.7132414997023804
2016-11-13,0.943471275450347
2016-11-14,0.638565763407171
2016-11-15,2.9978463972261085
2016-11-16,1.7870002113879275
2016-11-17,1.0783064455393363
2016-11-18,0.8035603491417859
2016-11-19,29.74218529666
2016-11-20,23.49947999199521
2016-11-21,7.366421237077621
2016-11-22,14.670449546498382
2016-11-23,19.977439257011078
2016-11-24,5.8452004082139135
2016-11-25,5.270825500458491
2016-11-26,50.51032529892666
2016-11-27,28.42810635693836
2016-11-28,15.552486684821696
2016-11-29,5.711844809504221
2016-11-30,3.820153093399849
2016-12-01,2.2398104390413804
2016-12-02,1.446373775969473
2016-12-03,1.0218385590835128
2016-12-04,0.7720169368012263
2016-12-05,0.7244833385154988
2016-12-06,0.5744731813137558
2016-12-07,6.148995811642101
2016-12-08,22.373634537488996
2016-12-09,25.99211000157312
2016-12-10,113.02661108681652
2016-12-11,13.152945907073736
2016-12-12,5.0417371936441695
2016-12-13,4.060754013286698
2016-12-14,42.8449988851637
2016-12-15,108.40997945121916
2016-12-16,17.85766790860347
2016-12-17,5.970700828147856
2016-12-18,3.0288136786428885
2016-12-19,1.946522184678335
2016-12-20,1.388535577814985
2016-12-21,1.001591446581626
2016-12-22,0.7602056308088779
2016-12-23,25.902993670004093
2016-12-24,7.920349389304371
2016-12-25,3.440718039915766
2016-12-26,2.0700893514163945
2016-12-27,1.5297670315524885
2016-12-28,1.155180734846882
2016-12-29,0.8818465691066061
2016-12-30,0.6923961613395783
2016-12-31,0.5997218845216101
2017-01-01,0.5332542005549484
2017-01-02,0.8492227795038333
2017-01-03,35.785880545243
2017-01-04,31.596878867425264
2017-01-05,7.258482919314942
2017-01-06,3.481290537218939
2017-01-07,36.02040559606437
2017-01-08,98.05488438492262
2017-01-09,44.91630231548001
2017-01-10,117.89470464106348
2017-01-11,37.99904411445397
2017-01-12,14.474411349677872
2017-01-13,6.214027172678232
2017-01-14,3.5143667625834616
2017-01-15,2.296776664345863
2017-01-16,1.6023683066908825
2017-01-17,1.211707494096106
2017-01-18,47.32344628955733
2017-01-19,46.82604316401808
2017-01-20,70.69987658892438
2017-01-21,57.95829045169742
2017-01-22,42.98740803148522
2017-01-23,20.70355784411132
2017-01-24,11.005525064488324
2017-01-25,5.766813485459761
2017-01-26,3.576694200345189
2017-01-27,2.335675522829153
2017-01-28,1.6907946603283328
2017-01-29,1.2622819230422668
2017-01-30,0.9717873844065008
2017-01-31,0.7519408450738368
2017-02-01,0.6269846599473999
2017-02-02,1.8703023935457903
2017-02-03,48.737574339732696
2017-02-04,35.49968863186347
2017-02-05,31.78073372562064
2017-02-06,60.67555409470435
2017-02-07,95.9506663419449
2017-02-08,53.68040627680284
2017-02-09,81.53073065230078
2017-02-10,23.895788907555858
2017-02-11,8.441149116287656
2017-02-12,4.056872232148385
2017-02-13,2.391361856314396
2017-02-14,1.6051968732446031
2017-02-15,1.1154973042737857
2017-02-16,43.19995465139859
2017-02-17,18.576534121894905
2017-02-18,13.997909163336416
2017-02-19,23.34196058014231
2017-02-20,72.59659405043264
2017-02-21,58.22166496264981
2017-02-22,19.143290383582457
2017-02-23,10.035874344186253
2017-02-24,5.992430885718693
2017-02-25,3.85622513808546
2017-02-26,4.123137631445754
2017-02-27,3.7773900890793968
2017-02-28,2.6387210857521795
2017-03-01,1.76532901732255
2017-03-02,1.1809771166140466
2017-03-03,0.9328974434656074
2017-03-04,13.776806317821796
2017-03-05,23.963375581055328
2017-03-06,28.36035942725728
2017-03-07,32.38206997424527
2017-03-08,17.267111384703316
2017-03-09,7.929901799359158
2017-03-10,3.894830415218468
2017-03-11,2.3410612881636763
2017-03-12,1.531698403438716
2017-03-13,1.065113273100906
2017-03-14,0.8101187327082386
2017-03-15,0.707353424466016
2017-03-16,0.7906302177017293
2017-03-17,0.4936054001663033
2017-03-18,0.4890537941594766
2017-03-19,0.5249574128507076
2017-03-20,0.9596791322388788
2017-03-21,17.7063999025787
2017-03-22,18.700400172485192
2017-03-23,5.698675443182744
2017-03-24,47.83265527849097
2017-03-25,10.07131585444134
2017-03-26,10.801959951122518
2017-03-27,7.480027805436481
2017-03-28,3.552345578359302
2017-03-29,2.122814917870646
2017-03-30,2.516777377426445
2017-03-31,1.361511853164121
2017-04-01,0.9402604892784332
2017-04-02,0.6906281668809786
2017-04-03,0.5285232914294193
2017-04-04,0.4203889256777605
2017-04-05,0.3289043656822956
2017-04-06,12.356041348797946
2017-04-07,33.39656954074835
2017-04-08,18.53278393786217
2017-04-09,6.492227292627206
2017-04-10,3.796416641942979
2017-04-11,4.726226053394399
2017-04-12,20.81336115224576
2017-04-13,21.860559120103225
2017-04-14,7.404191734834868
2017-04-15,3.708036084553693
2017-04-16,5.535212611561621
2017-04-17,7.985343300256278
2017-04-18,15.356307200032552
2017-04-19,12.329233216850277
2017-04-20,8.24671694056927
2017-04-21,3.616253245795873
2017-04-22,2.7384468843583503
2017-04-23,1.7841830965784198
2017-04-24,5.313995101707024
2017-04-25,2.901414971868609
2017-04-26,4.275811465717683
2017-04-27,2.666325638985449
2017-04-28,1.6427966145868738
2017-04-29,1.0732299212659928
2017-04-30,0.7305974172570796
2017-05-01,0.5332383682318566
2017-05-02,0.4004307667215303
2017-05-03,0.2971899121279304
2017-05-04,0.241167396527961
2017-05-05,0.2190486142516449
2017-05-06,0.1859756732132129
2017-05-07,0.1433927701190004
2017-05-08,0.1160440760327476
2017-05-09,0.1001716773642585
2017-05-10,0.0896661889581524
2017-05-11,0.1013583145925192
2017-05-12,0.110274901723893
2017-05-13,0.0964067085840449
2017-05-14,0.0802691908572701
2017-05-15,0.0735426328442814
2017-05-16,0.0732958045871103
2017-05-17,0.0897285369518591
2017-05-18,0.0585853091246021
2017-05-19,0.0511280145894946
2017-05-20,0.0440421102809805
2017-05-21,0.0394214552434995
2017-05-22,0.0331212451981552
2017-05-23,0.0280050935769135
2017-05-24,0.0258503214394459
2017-05-25,0.0280879610929909
2017-05-26,0.0262436313274473
2017-05-27,0.0220196952268884
2017-05-28,0.021248894675555
2017-05-29,0.0208686648204323
2017-05-30,0.0215223049807174
2017-05-31,0.0193626861559767
2017-06-01,0.0187718451337836
2017-06-02,0.0171410321153141
2017-06-03,0.0171141762867701
2017-06-04,0.0159073624383661
2017-06-05,0.0148047013849994
2017-06-06,0.0145147809266099
2017-06-07,0.013659778142167
2017-06-08,0.0293427231500888
2017-06-09,0.0188315379292919
2017-06-10,0.0209020297817059
2017-06-11,0.0243085746757411
2017-06-12,0.0225190636324003
2017-06-13,0.0204087233351637
2017-06-14,0.021353288552682
2017-06-15,0.0204987218404695
2017-06-16,0.0179775451943706
2017-06-17,0.0146039973331015
2017-06-18,0.0103145424490761
2017-06-19,0.007955428022204
2017-06-20,0.0060035240392204
2017-06-21,0.0048369582096473
2017-06-22,0.0032806362171986
2017-06-23,0.0022845264754236
2017-06-24,0.0016086745430357
2017-06-25,0.001712009582434
2017-06-26,0.0017393804201895
2017-06-27,0.0017562492707619
2017-06-28,0.001901808935045
2017-06-29,0.0016888778521447
2017-06-30,0.001397459014021
2017-07-01,0.0009836651269801
2017-07-02,0.0007149264854398
2017-07-03,0.000500203647194
2017-07-04,0.0003313967365643
2017-07-05,0.0001401744062916
2017-07-06,0.0
2017-07-07,0.0
2017-07-08,0.0
2017-07-09,0.0
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,0.0
2017-07-13,0.0
2017-07-14,0.0
2017-07-15,0.0
2017-07-16,0.0
2017-07-17,0.0
2017-07-18,0.0
2017-07-19,0.0
2017-07-20,0.0
2017-07-21,0.0
2017-07-22,0.0
2017-07-23,0.0
2017-07-24,0.0
2017-07-25,0.0
2017-07-26,0.0
2017-07-27,0.0
2017-07-28,0.0
2017-07-29,0.0
2017-07-30,0.0
2017-07-31,0.0
2017-08-01,0.0
2017-08-02,0.0
2017-08-03,0.0
2017-08-04,0.0
2017-08-05,0.0
2017-08-06,0.0
2017-08-07,0.0
2017-08-08,0.0
2017-08-09,0.0
2017-08-10,0.0
2017-08-11,0.0
2017-08-12,0.0
2017-08-13,0.0
2017-08-14,0.0
2017-08-15,0.0
2017-08-16,0.0
2017-08-17,0.0
2017-08-18,0.0
2017-08-19,0.0
2017-08-20,0.0
2017-08-21,0.0
2017-08-22,0.0
2017-08-23,0.0
2017-08-24,0.0
2017-08-25,0.0
2017-08-26,0.0
2017-08-27,0.0
2017-08-28,0.0
2017-08-29,0.0
2017-08-30,0.0
2017-08-31,0.0
2017-09-01,0.0
2017-09-02,0.0
2017-09-03,0.0
2017-09-04,0.0
2017-09-05,0.0
2017-09-06,0.0
2017-09-07,0.0
2017-09-08,0.0
2017-09-09,0.0
2017-09-10,0.0
2017-09-11,0.0
2017-09-12,0.0
2017-09-13,0.0
2017-09-14,0.0
2017-09-15,0.0
2017-09-16,0.0
2017-09-17,0.0
2017-09-18,0.0
2017-09-19,0.0
2017-09-20,0.0
2017-09-21,0.0
2017-09-22,0.0
2017-09-23,0.0
2017-09-24,0.0
2017-09-25,0.0
2017-09-26,0.0
2017-09-27,0.0
2017-09-28,0.0
2017-09-29,0.0
2017-09-30,0.0
2017-10-01,0.0
2017-10-02,0.0
2017-10-03,0.0
2017-10-04,0.0
2017-10-05,0.0
2017-10-06,0.0
2017-10-07,0.0
2017-10-08,0.0
2017-10-09,0.0
2017-10-10,0.0
2017-10-11,0.0
2017-10-12,0.0
2017-10-13,0.0
2017-10-14,0.0
2017-10-15,0.0
2017-10-16,0.0
2017-10-17,0.0
2017-10-18,0.0
2017-10-19,0.0
2017-10-20,0.0
2017-10-21,0.0
2017-10-22,0.0
2017-10-23,0.0
2017-10-24,0.0
2017-10-25,0.0
2017-10-26,0.0
2017-10-27,0.0
2017-10-28,0.0
2017-10-29,0.0
2017-10-30,0.0
2017-10-31,0.0
2017-11-01,0.0
2017-11-02,0.0
2017-11-03,0.0
2017-11-04,0.0
2017-11-05,0.0
2017-11-06,0.0
2017-11-07,0.0
2017-11-08,0.0
2017-11-09,0.3305335279265367
2017-11-10,1.1619214625411651
2017-11-11,0.2123929767945207
2017-11-12,0.0655684735044508
2017-11-13,1.3029051558783171
2017-11-14,0.6221408614248496
2017-11-15,15.37543792918344
2017-11-16,16.56140611993177
2017-11-17,4.947050729511459
2017-11-18,0.7907300308271782
2017-11-19,0.265949012178341
2017-11-20,40.83216824893026
2017-11-21,6.8502586088696935
2017-11-22,1.3254430046989982
2017-11-23,0.6258577828138744
2017-11-24,0.6747180285480806
2017-11-25,0.3718311476179238
2017-11-26,41.04715832319616
2017-11-27,23.064216052669316
2017-11-28,4.133794763510363
2017-11-29,1.5693403343585417
2017-11-30,0.7848347344112009
2017-12-01,0.4812406167835787
2017-12-02,0.3846809793695598
2017-12-03,1.0824494924232957
2017-12-04,0.472539781613477
2017-12-05,0.3078874694071151
2017-12-06,0.2335682614076382
2017-12-07,0.1786553705209634
2017-12-08,0.1492714432422289
2017-12-09,0.128769276736073
2017-12-10,0.1142947546407816
2017-12-11,0.1008763140512269
2017-12-12,0.0939065042260519
2017-12-13,0.0890991047011549
2017-12-14,0.079675808610419
2017-12-15,0.081608612157016
2017-12-16,0.0768322158785867
2017-12-17,0.0696398929279433
2017-12-18,0.0668772569906381
2017-12-19,0.0764289771362718
2017-12-20,0.2397501797675452
2017-12-21,0.1319150900878162
2017-12-22,0.1088329815605571
2017-12-23,0.0993468597907263
2017-12-24,0.0903789224023676
2017-12-25,0.08372043207333
2017-12-26,0.0768365392598292
2017-12-27,0.0759071738572535
2017-12-28,0.0731567091971476
2017-12-29,0.0695551472194842
2017-12-30,0.0708001151042216
2017-12-31,0.0645100820592907
2018-01-01,0.0612269968533167
2018-01-02,0.0621397890665818
2018-01-03,0.0711532288042142
2018-01-04,0.0968164337894009
2018-01-05,5.778121617400949
2018-01-06,1.372447665573726
2018-01-07,0.6046256557813803
2018-01-08,34.63114901445378
2018-01-09,18.87190632401593
2018-01-10,5.426088064871578
2018-01-11,4.336860820538656
2018-01-12,4.826875333899218
2018-01-13,2.11840928634215
2018-01-14,1.2519420105286851
2018-01-15,2.063887460115108
2018-01-16,9.512482862219402
2018-01-17,2.651308140756592
2018-01-18,26.4676695127413
2018-01-19,17.737718942915855
2018-01-20,5.337133853009136
2018-01-21,39.779161590266845
2018-01-22,34.024179147377104
2018-01-23,7.0850659665001485
2018-01-24,33.65175488545765
2018-01-25,35.090924405231505
2018-01-26,14.98858306782804
2018-01-27,11.145797875327432
2018-01-28,5.813420339594656
2018-01-29,3.135277339409713
2018-01-30,1.8275498111822648
2018-01-31,1.1913705147743892
2018-02-01,0.7793153833804413
2018-02-02,0.5421286024129354
2018-02-03,0.4143404872852072
2018-02-04,0.3384871727902865
2018-02-05,0.2722149732607428
2018-02-06,0.2102464553643718
2018-02-07,0.1751037676489877
2018-02-08,0.1638549008272258
2018-02-09,0.1487578872053579
2018-02-10,0.1219085260078819
2018-02-11,0.125549555647109
2018-02-12,0.1324523254359301
2018-02-13,0.1083271338073698
2018-02-14,0.1086815048023941
2018-02-15,0.10150838506648
2018-02-16,0.0970661641723288
2018-02-17,0.0956626633227078
2018-02-18,0.1145977608167692
2018-02-19,0.0990999424964014
2018-02-20,0.0898442097284255
2018-02-21,0.097045275950823
2018-02-22,0.0892239879830433
2018-02-23,0.0916767367407327
2018-02-24,0.0978005629792326
2018-02-25,0.0985147327263487
2018-02-26,0.7462622704343208
2018-02-27,0.2381329134119982
2018-02-28,1.8473658899447087
2018-03-01,50.740699423050266
2018-03-02,19.95186090374594
2018-03-03,12.138334605512169
2018-03-04,11.473379525625072
2018-03-05,7.499161706549557
2018-03-06,5.492112709577256
2018-03-07,9.036005935951763
2018-03-08,9.582872577074712
2018-03-09,6.263848444410218
2018-03-10,3.6964304704731297
2018-03-11,1.870361458059163
2018-03-12,1.3923561706654972
2018-03-13,22.091042787062975
2018-03-14,18.077205254240965
2018-03-15,33.22030791629444
2018-03-16,37.76949780876622
2018-03-17,16.160132170821658
2018-03-18,6.8847436432146685
2018-03-19,3.904557721056626
2018-03-20,4.272563976081117
2018-03-21,20.974779616487595
2018-03-22,28.42786050571469
2018-03-23,26.68618503280403
2018-03-24,26.93124251838985
2018-03-25,20.51610540591786
2018-03-26,10.582130418674309
2018-03-27,5.215423448864772
2018-03-28,3.113681616051728
2018-03-29,2.0374772255309157
2018-03-30,1.4531255983458518
2018-03-31,1.2420430562128588
2018-04-01,1.0710648121283486
2018-04-02,1.0107576954108353
2018-04-03,0.7988248263508914
2018-04-04,0.7810681463610459
2018-04-05,3.520214742332507
2018-04-06,94.16238575716832
2018-04-07,62.77382954407
2018-04-08,15.96357109018556
2018-04-09,6.466265017888524
2018-04-10,3.9832435699014574
2018-04-11,15.911870573747214
2018-04-12,13.69644347561655
2018-04-13,5.375115444942337
2018-04-14,3.236319668802581
2018-04-15,10.938776894329123
2018-04-16,10.46538575229185
2018-04-17,5.120988965533591
2018-04-18,3.4638481708864988
2018-04-19,2.377893653946329
2018-04-20,1.7972967379738674
2018-04-21,1.51629869586591
2018-04-22,1.1791294086305089
2018-04-23,1.0185342165725104
2018-04-24,0.8698244033314252
2018-04-25,0.7444846016250758
2018-04-26,0.6749109887192085
2018-04-27,0.5207172350956585
2018-04-28,0.911247169340581
2018-04-29,0.8142406344403282
2018-04-30,0.6795959375885491
2018-05-01,0.6749616395743262
2018-05-02,0.586790313169489
2018-05-03,0.5033377139189968
2018-05-04,0.4154030688596175
2018-05-05,0.2732037857058805
2018-05-06,0.1882972359814878
2018-05-07,0.1428594762802228
2018-05-08,0.1248919915760096
2018-05-09,0.1245211687738468
2018-05-10,0.1082881130248727
2018-05-11,0.0976521284366301
2018-05-12,0.0869891219414371
2018-05-13,0.0910267427946255
2018-05-14,0.0801989471322343
2018-05-15,0.0760790729058926
2018-05-16,0.054015133164179
2018-05-17,0.0698635256321158
2018-05-18,0.0728697750406059
2018-05-19,0.071464232235659
2018-05-20,0.0693017508806688
2018-05-21,0.0560327751495532
2018-05-22,0.0568603695798998
2018-05-23,0.04958585514371
2018-05-24,0.0427704572040814
2018-05-25,0.0417363876503247
2018-05-26,0.0487213481624342
2018-05-27,0.0648414399815541
2018-05-28,0.0610206554075233
2018-05-29,0.0523348185505488
2018-05-30,0.0379740742911331
2018-05-31,0.0292831840188555
2018-06-01,0.0290454363985793
2018-06-02,0.0326119084795029
2018-06-03,0.029061925415856
2018-06-04,0.0220306414019855
2018-06-05,0.0169312792337642
2018-06-06,0.0175025591653214
2018-06-07,0.0166298650466873
2018-06-08,0.0152952404549067
2018-06-09,0.0183950394504658
2018-06-10,0.0145178410984965
2018-06-11,0.01904706353441
2018-06-12,0.0178313994635148
2018-06-13,0.013971808030482
2018-06-14,0.0110119634815353
2018-06-15,0.0103431349616488
2018-06-16,0.0089734921941702
2018-06-17,0.006913188558959
2018-06-18,0.0060981016054085
2018-06-19,0.0063381175381019
2018-06-20,0.0056654837016049
2018-06-21,0.004087822903967
2018-06-22,0.0029343404166634
2018-06-23,0.0022663202131164
2018-06-24,0.0017481524545621
2018-06-25,0.0014608839477582
2018-06-26,0.00067266489553
2018-06-27,0.000444832819684
2018-06-28,0.0001191329750009
2018-06-29,1.3226897403010528e-05
2018-06-30,1.1640408506708534e-06
2018-07-01,0.0
2018-07-02,0.0
2018-07-03,0.0
2018-07-04,0.0
2018-07-05,0.0
2018-07-06,0.0
2018-07-07,0.0
2018-07-08,0.0
2018-07-09,0.0
2018-07-10,0.0
2018-07-11,0.0
2018-07-12,0.0
2018-07-13,0.0
2018-07-14,0.0
2018-07-15,0.0
2018-07-16,0.0
2018-07-17,0.0
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,0.0
2018-07-21,0.0
2018-07-22,0.0
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,0.0
2018-07-26,0.0
2018-07-27,0.0
2018-07-28,0.0
2018-07-29,0.0
2018-07-30,0.0
2018-07-31,0.0
2018-08-01,0.0
2018-08-02,0.0
2018-08-03,0.0
